,Unnamed: 0,Dis_Actual,Dis_Forcst,difference
37313,37313,135.0,0.0,135.0
37339,37339,182.0,92.82,89.18
37347,37347,175.0,92.82,82.18
37350,37350,99.0,0.0,99.0
37384,37384,119.0,0.0,119.0
37387,37387,106.0,0.0,106.0
37403,37403,140.0,0.0,140.0
37406,37406,128.0,118.14,9.86
37411,37411,231.0,145.68,85.32
37416,37416,168.0,92.82,75.18
37434,37434,150.0,132.7,17.30000000000001
37438,37438,85.0,0.0,85.0
37441,37441,172.0,99.107,72.893
37442,37442,303.0,145.68,157.32
37449,37449,140.0,0.0,140.0
37454,37454,303.0,145.68,157.32
37455,37455,80.0,132.7,-52.69999999999999
37469,37469,101.0,0.0,101.0
37470,37470,183.0,92.82,90.18
37510,37510,120.0,96.605,23.395
37511,37511,184.0,92.82,91.18
37512,37512,74.0,99.107,-25.107
37516,37516,245.0,145.68,99.32
37526,37526,56.0,99.107,-43.107
37549,37549,185.0,92.82,92.18
37551,37551,236.0,59.431,176.56900000000002
37560,37560,167.0,59.431,107.569
37574,37574,44.0,99.107,-55.107
37576,37576,105.0,108.17,-3.1700000000000017
37586,37586,185.0,92.82,92.18
37589,37589,119.0,10.185,108.815
37609,37609,447.0,270.0,177.0
37615,37615,37.0,99.107,-62.107
37623,37623,100.0,0.0,100.0
37625,37625,183.0,92.82,90.18
37632,37632,397.0,270.0,127.0
37648,37648,184.0,92.82,91.18
37658,37658,76.0,0.0,76.0
37680,37680,183.0,92.82,90.18
37691,37691,87.0,0.0,87.0
37703,37703,372.0,270.0,102.0
37708,37708,90.0,0.0,90.0
37724,37724,177.0,86.8,90.2
37739,37739,307.0,270.0,37.0
37746,37746,120.0,19.402,100.598
37768,37768,279.0,270.0,9.0
37772,37772,114.0,0.0,114.0
37773,37773,70.0,0.0,70.0
37775,37775,107.0,37.18,69.82
37777,37777,251.0,130.0,121.0
37791,37791,97.0,0.0,97.0
37797,37797,143.0,72.0,71.0
37817,37817,107.0,0.0,107.0
37822,37822,245.0,130.0,115.0
37825,37825,142.0,72.0,70.0
37830,37830,67.0,6.1039,60.8961
37858,37858,144.0,72.0,72.0
37865,37865,104.0,0.0,104.0
37869,37869,111.0,60.0,51.0
37882,37882,245.0,130.0,115.0
37892,37892,68.0,60.0,8.0
37893,37893,142.0,72.0,70.0
37899,37899,564.0,270.0,294.0
37903,37903,114.0,0.0,114.0
37919,37919,246.0,130.0,116.0
37921,37921,65.0,60.0,5.0
37927,37927,143.0,72.0,71.0
37944,37944,125.0,0.0,125.0
37947,37947,246.0,130.0,116.0
37967,37967,68.0,60.0,8.0
37969,37969,73.0,0.0,73.0
37972,37972,143.0,72.0,71.0
37978,37978,245.0,130.0,115.0
37993,37993,246.0,130.0,116.0
37994,37994,68.0,0.0,68.0
38013,38013,92.0,57.055,34.945
38021,38021,142.0,72.0,70.0
38047,38047,78.0,0.0,78.0
38053,38053,141.0,72.0,69.0
38058,38058,246.0,130.0,116.0
38061,38061,92.0,60.0,32.0
38065,38065,143.0,72.0,71.0
38073,38073,114.0,60.0,54.0
38082,38082,246.0,130.0,116.0
38096,38096,97.0,0.0,97.0
38103,38103,245.0,130.0,115.0
38111,38111,120.0,60.0,60.0
38119,38119,70.0,54.0,16.0
38125,38125,142.0,72.0,70.0
38130,38130,83.0,0.0,83.0
38150,38150,0.0,74.613,-74.613
38162,38162,245.0,130.0,115.0
38167,38167,98.0,0.0,98.0
38176,38176,96.0,0.0,96.0
38177,38177,246.0,130.0,116.0
38189,38189,143.0,72.0,71.0
38194,38194,183.0,39.8255,143.1745
38204,38204,0.0,74.999,-74.999
38215,38215,247.0,130.0,117.0
38218,38218,102.0,0.0,102.0
38230,38230,150.0,52.027,97.973
38241,38241,183.0,39.8255,143.1745
38255,38255,94.0,0.0,94.0
38268,38268,182.0,39.8255,142.1745
38277,38277,245.0,130.0,115.0
38290,38290,246.0,130.0,116.0
38297,38297,173.0,39.8255,133.1745
38299,38299,91.0,0.0,91.0
38336,38336,170.0,39.8255,130.1745
38351,38351,245.0,180.0,65.0
38371,38371,250.0,230.0,20.0
38380,38380,172.0,39.8255,132.1745
38387,38387,105.0,0.0,105.0
38416,38416,94.0,0.0,94.0
38419,38419,298.0,270.0,28.0
38421,38421,169.0,22.7055,146.2945
38432,38432,168.0,22.7055,145.2945
38441,38441,382.0,270.0,112.0
38469,38469,424.0,270.0,154.0
38474,38474,87.0,0.0,87.0
38495,38495,170.0,22.7055,147.2945
38501,38501,167.0,22.7055,144.2945
38515,38515,491.0,270.0,221.0
38519,38519,80.0,0.0,80.0
38521,38521,79.0,93.758,-14.757999999999996
38541,38541,100.0,0.0,100.0
38549,38549,108.0,93.758,14.242000000000004
38561,38561,481.0,270.0,211.0
38563,38563,161.0,22.7055,138.2945
38568,38568,135.0,0.0,135.0
38587,38587,106.0,115.83,-9.829999999999998
38618,38618,89.0,115.83,-26.83
38641,38641,135.0,0.0,135.0
38647,38647,162.0,46.599,115.401
38654,38654,85.0,115.83,-30.83
38678,38678,65.0,114.07,-49.06999999999999
38697,38697,157.0,36.355,120.645
38699,38699,167.0,26.9855,140.0145
38728,38728,167.0,26.9855,140.0145
38738,38738,77.0,114.42,-37.42
38767,38767,82.0,114.62,-32.620000000000005
38776,38776,163.0,26.9855,136.0145
38789,38789,170.0,38.6855,131.3145
38799,38799,93.0,114.92,-21.92
38824,38824,170.0,38.6855,131.3145
38842,38842,98.0,114.92,-16.92
38865,38865,170.0,37.2394,132.7606
38866,38866,96.0,114.17,-18.17
38877,38877,76.0,0.0,76.0
38900,38900,170.0,37.2394,132.7606
38926,38926,99.0,114.57,-15.569999999999991
38936,38936,102.0,115.82,-13.819999999999991
38940,38940,170.0,37.2394,132.7606
38986,38986,158.0,37.2394,120.7606
38999,38999,73.0,115.83,-42.83
39001,39001,39.0,142.1,-103.1
39003,39003,170.0,37.2394,132.7606
39012,39012,0.0,43.394,-43.394
39013,39013,47.0,78.479,-31.479
39027,39027,112.0,115.83,-3.8299999999999983
39047,39047,101.0,115.83,-14.829999999999998
39050,39050,169.0,45.7994,123.2006
39054,39054,27.0,98.03,-71.03
39064,39064,15.0,142.1,-127.1
39065,39065,175.0,99.107,75.893
39069,39069,0.0,71.556,-71.556
39078,39078,16.0,142.1,-126.1
39083,39083,40.0,78.479,-38.479
39087,39087,58.0,98.03,-40.03
39091,39091,80.0,0.0,80.0
39101,39101,0.0,71.556,-71.556
39112,39112,170.0,45.7994,124.2006
39138,39138,228.0,142.1,85.9
39149,39149,142.0,0.0,142.0
39152,39152,180.0,78.479,101.521
39155,39155,94.0,0.0,94.0
39168,39168,306.0,142.1,163.9
39182,39182,136.0,0.0,136.0
39183,39183,289.0,132.01,156.99
39195,39195,0.0,43.394,-43.394
39221,39221,104.0,0.0,104.0
39233,39233,282.0,71.006,210.994
39248,39248,0.0,43.394,-43.394
39257,39257,0.0,43.394,-43.394
39260,39260,170.0,41.7503,128.24970000000002
39281,39281,228.0,20.815,207.185
39288,39288,170.0,32.9594,137.04059999999998
39293,39293,127.0,28.567,98.433
39321,39321,211.0,0.0,211.0
39326,39326,150.0,0.0,150.0
39343,39343,170.0,20.02,149.98
39361,39361,127.0,0.0,127.0
39377,39377,72.0,40.0,32.0
39392,39392,170.0,20.02,149.98
39413,39413,72.0,40.0,32.0
39432,39432,0.0,43.394,-43.394
39439,39439,72.0,40.0,32.0
39444,39444,437.0,0.0,437.0
39449,39449,125.0,72.0,53.0
39458,39458,52.0,74.999,-22.998999999999995
39461,39461,19.0,53.765,-34.765
39462,39462,104.0,0.0,104.0
39468,39468,127.0,72.0,55.0
39471,39471,72.0,40.0,32.0
39480,39480,323.0,0.0,323.0
39494,39494,104.0,0.0,104.0
39512,39512,288.0,0.0,288.0
39521,39521,120.0,60.0,60.0
39532,39532,73.0,54.0,19.0
39551,39551,124.0,72.0,52.0
39559,39559,114.0,0.0,114.0
39562,39562,283.0,0.0,283.0
39568,39568,65.0,54.0,11.0
39587,39587,109.0,0.0,109.0
39603,39603,120.0,60.0,60.0
39608,39608,126.0,72.0,54.0
39611,39611,276.0,0.0,276.0
39613,39613,87.0,0.0,87.0
39634,39634,120.0,60.0,60.0
39642,39642,274.0,0.0,274.0
39663,39663,274.0,0.0,274.0
39681,39681,89.0,0.0,89.0
39701,39701,272.0,0.0,272.0
39702,39702,113.0,0.0,113.0
39723,39723,272.0,51.0,221.0
39752,39752,110.0,0.0,110.0
39754,39754,120.0,47.2575,72.7425
39758,39758,144.0,72.0,72.0
39761,39761,108.0,0.0,108.0
39763,39763,269.0,81.562,187.438
39785,39785,0.0,47.0,-47.0
39796,39796,270.0,119.824,150.176
39798,39798,131.0,0.0,131.0
39800,39800,0.0,47.0,-47.0
39809,39809,120.0,34.0,86.0
39820,39820,144.0,56.0,88.0
39828,39828,120.0,41.8242,78.17580000000001
39830,39830,76.0,0.0,76.0
39834,39834,270.0,135.0,135.0
39841,39841,4.0,47.0,-43.0
39845,39845,142.0,72.0,70.0
39852,39852,78.0,20.212,57.788
39856,39856,77.0,0.0,77.0
39864,39864,42.0,53.43,-11.43
39875,39875,169.0,0.0,169.0
39876,39876,125.0,0.0,125.0
39885,39885,270.0,135.0,135.0
39901,39901,272.0,135.0,137.0
39905,39905,0.0,57.484,-57.484
39916,39916,224.0,0.0,224.0
39932,39932,170.0,0.0,170.0
39943,39943,170.0,0.0,170.0
39946,39946,0.0,57.484,-57.484
39948,39948,274.0,135.0,139.0
39952,39952,249.0,0.0,249.0
39970,39970,70.0,0.0,70.0
39975,39975,170.0,0.0,170.0
39979,39979,215.0,0.0,215.0
39984,39984,273.0,135.0,138.0
40003,40003,0.0,57.484,-57.484
40008,40008,273.0,135.0,138.0
40020,40020,205.0,0.0,205.0
40033,40033,0.0,57.484,-57.484
40034,40034,170.0,0.0,170.0
40049,40049,166.0,0.0,166.0
40067,40067,276.0,135.0,141.0
40073,40073,170.0,0.0,170.0
40088,40088,170.0,0.0,170.0
40095,40095,276.0,135.0,141.0
40112,40112,137.0,0.0,137.0
40116,40116,92.0,0.0,92.0
40119,40119,170.0,0.0,170.0
40123,40123,0.0,43.0,-43.0
40133,40133,276.0,135.0,141.0
40159,40159,169.0,0.0,169.0
40169,40169,279.0,135.0,144.0
40180,40180,72.0,54.0,18.0
40181,40181,0.0,43.0,-43.0
40182,40182,91.0,0.0,91.0
40188,40188,113.0,0.0,113.0
40204,40204,0.0,43.0,-43.0
40205,40205,168.0,0.0,168.0
40214,40214,66.0,54.0,12.0
40222,40222,277.0,135.0,142.0
40227,40227,276.0,135.0,141.0
40228,40228,364.0,270.0,94.0
40241,40241,89.0,100.97,-11.97
40251,40251,168.0,0.0,168.0
40252,40252,134.0,72.0,62.0
40254,40254,152.0,0.0,152.0
40266,40266,89.0,102.62,-13.620000000000005
40269,40269,276.0,135.0,141.0
40271,40271,148.0,0.0,148.0
40284,40284,546.0,270.0,276.0
40291,40291,412.0,270.0,142.0
40299,40299,125.0,0.0,125.0
40317,40317,276.0,135.0,141.0
40323,40323,454.0,270.0,184.0
40326,40326,152.0,0.0,152.0
40330,40330,104.0,105.12,-1.1200000000000043
40336,40336,72.0,106.42,-34.42
40343,40343,276.0,135.0,141.0
40353,40353,509.0,270.0,239.0
40364,40364,152.0,28.567,123.433
40371,40371,152.0,28.567,123.433
40388,40388,73.0,107.42,-34.42
40389,40389,275.0,135.0,140.0
40421,40421,272.0,135.0,137.0
40430,40430,126.0,72.0,54.0
40431,40431,74.0,104.97,-30.97
40433,40433,120.0,60.0,60.0
40440,40440,67.0,103.22,-36.22
40441,40441,129.0,28.567,100.433
40442,40442,124.0,72.0,52.0
40445,40445,66.0,0.0,66.0
40461,40461,126.0,0.0,126.0
40469,40469,272.0,135.0,137.0
40477,40477,53.0,102.42,-49.42
40483,40483,120.0,72.0,48.0
40490,40490,120.0,0.0,120.0
40500,40500,58.0,0.0,58.0
40502,40502,126.0,0.0,126.0
40507,40507,255.0,135.0,120.0
40526,40526,88.0,101.92,-13.920000000000002
40527,40527,242.0,135.0,107.0
40539,40539,114.0,72.0,42.0
40542,40542,138.0,0.0,138.0
40557,40557,83.0,101.57,-18.569999999999997
40560,40560,112.0,72.0,40.0
40562,40562,260.0,135.0,125.0
40591,40591,129.0,72.0,57.0
40595,40595,110.0,101.47,8.530000000000001
40599,40599,138.0,0.0,138.0
40611,40611,275.0,135.0,140.0
40626,40626,93.0,102.97,-9.97
40649,40649,126.0,0.0,126.0
40654,40654,276.0,135.0,141.0
40670,40670,276.0,135.0,141.0
40691,40691,102.0,103.47,-1.4699999999999989
40692,40692,95.0,104.62,-9.620000000000005
40702,40702,167.0,0.0,167.0
40703,40703,138.0,0.0,138.0
40711,40711,275.0,135.0,140.0
40734,40734,168.0,0.0,168.0
40744,40744,84.0,107.12,-23.120000000000005
40753,40753,276.0,135.0,141.0
40768,40768,276.0,135.0,141.0
40771,40771,138.0,0.0,138.0
40796,40796,169.0,0.0,169.0
40799,40799,105.0,108.67,-3.6700000000000017
40800,40800,0.0,47.817,-47.817
40806,40806,138.0,28.567,109.433
40807,40807,172.0,0.0,172.0
40819,40819,96.0,115.83,-19.83
40822,40822,275.0,135.0,140.0
40836,40836,120.0,0.0,120.0
40838,40838,91.0,0.0,91.0
40842,40842,274.0,135.0,139.0
40850,40850,175.0,0.0,175.0
40858,40858,140.0,38.72,101.28
40863,40863,306.0,145.68,160.32
40874,40874,306.0,145.68,160.32
40886,40886,120.0,0.0,120.0
40895,40895,212.0,101.06,110.94
40897,40897,96.0,0.0,96.0
40898,40898,100.0,98.166,1.8340000000000032
40899,40899,274.0,135.0,139.0
40905,40905,182.0,0.0,182.0
40915,40915,182.0,0.0,182.0
40919,40919,274.0,135.0,139.0
40935,40935,79.0,0.0,79.0
40939,40939,308.0,145.68,162.32
40941,40941,206.0,101.06,104.94
40949,40949,181.0,0.0,181.0
40950,40950,274.0,135.0,139.0
40952,40952,111.0,0.0,111.0
40970,40970,308.0,145.68,162.32
40985,40985,177.0,76.672,100.328
40987,40987,53.0,74.999,-21.998999999999995
40990,40990,106.0,0.0,106.0
40999,40999,243.0,139.1,103.9
41011,41011,274.0,135.0,139.0
41013,41013,111.0,101.06,9.939999999999998
41015,41015,183.0,0.0,183.0
41016,41016,18.0,67.928,-49.928
41031,41031,273.0,135.0,138.0
41037,41037,118.0,10.185,107.815
41039,41039,89.0,0.0,89.0
41041,41041,160.0,139.1,20.90000000000001
41043,41043,182.0,0.0,182.0
41053,41053,69.0,139.1,-70.1
41065,41065,0.0,67.928,-67.928
41073,41073,271.0,135.0,136.0
41074,41074,118.0,0.0,118.0
41079,41079,183.0,0.0,183.0
41094,41094,184.0,0.0,184.0
41102,41102,510.0,270.0,240.0
41113,41113,274.0,135.0,139.0
41121,41121,0.0,67.928,-67.928
41129,41129,474.0,270.0,204.0
41142,41142,543.0,270.0,273.0
41147,41147,92.0,0.0,92.0
41149,41149,274.0,135.0,139.0
41153,41153,0.0,67.928,-67.928
41159,41159,183.0,0.0,183.0
41160,41160,184.0,0.0,184.0
41169,41169,143.0,72.0,71.0
41177,41177,486.0,270.0,216.0
41190,41190,56.0,70.628,-14.628
41194,41194,275.0,135.0,140.0
41198,41198,274.0,135.0,139.0
41199,41199,86.0,0.0,86.0
41222,41222,143.0,72.0,71.0
41227,41227,87.0,0.0,87.0
41232,41232,274.0,135.0,139.0
41242,41242,144.0,66.0,78.0
41276,41276,91.0,0.0,91.0
41290,41290,142.0,66.0,76.0
41302,41302,275.0,135.0,140.0
41306,41306,142.0,66.0,76.0
41319,41319,91.0,0.0,91.0
41322,41322,98.0,20.107,77.893
41328,41328,278.0,135.0,143.0
41331,41331,64.0,51.629,12.371000000000002
41342,41342,142.0,56.0,86.0
41355,41355,278.0,104.629,173.371
41378,41378,277.0,135.0,142.0
41383,41383,86.0,0.0,86.0
41394,41394,142.0,58.6295,83.37049999999999
41414,41414,278.0,118.629,159.371
41429,41429,88.0,0.0,88.0
41438,41438,143.0,56.0,87.0
41440,41440,64.0,34.0,30.0
41458,41458,100.0,0.0,100.0
41473,41473,144.0,56.0,88.0
41478,41478,91.0,34.0,57.0
41480,41480,277.0,110.629,166.371
41491,41491,142.0,56.0,86.0
41499,41499,92.0,0.0,92.0
41518,41518,287.0,105.629,181.371
41523,41523,143.0,66.0,77.0
41524,41524,301.0,135.0,166.0
41531,41531,114.0,0.0,114.0
41544,41544,120.0,60.0,60.0
41563,41563,376.0,175.0,201.0
41576,41576,83.0,36.0,47.0
41616,41616,519.0,216.364,302.636
41625,41625,163.0,61.36,101.64
41633,41633,564.0,256.66700000000003,307.333
41647,41647,191.0,0.0,191.0
41654,41654,0.0,71.074,-71.074
41665,41665,161.0,20.107,140.893
41671,41671,210.0,0.0,210.0
41674,41674,0.0,74.999,-74.999
41700,41700,157.0,20.107,136.893
41705,41705,136.0,0.0,136.0
41711,41711,171.0,84.5,86.5
41718,41718,0.0,74.999,-74.999
41758,41758,105.0,0.0,105.0
41759,41759,170.0,84.5,85.5
41772,41772,115.0,0.0,115.0
41781,41781,170.0,84.5,85.5
41805,41805,119.0,115.0,4.0
41813,41813,152.0,49.688,102.312
41830,41830,135.0,115.83,19.17
41832,41832,150.0,0.0,150.0
41834,41834,98.0,78.479,19.521
41852,41852,175.0,0.0,175.0
41854,41854,211.0,74.826,136.174
41856,41856,100.0,115.83,-15.829999999999998
41892,41892,214.0,0.0,214.0
41900,41900,72.0,0.0,72.0
41901,41901,183.0,94.53,88.47
41914,41914,92.0,115.83,-23.83
41938,41938,104.0,115.83,-11.829999999999998
41951,41951,300.0,0.0,300.0
41966,41966,175.0,100.53,74.47
41974,41974,182.0,84.5,97.5
41983,41983,76.0,115.83,-39.83
41987,41987,298.0,0.0,298.0
41993,41993,259.0,43.394,215.606
41998,41998,105.0,115.83,-10.829999999999998
42031,42031,187.0,100.53,86.47
42035,42035,289.0,43.394,245.606
42037,42037,120.0,115.83,4.170000000000002
42069,42069,300.0,43.394,256.606
42071,42071,107.0,115.83,-8.829999999999998
42072,42072,212.0,100.53,111.47
42080,42080,181.0,84.5,96.5
42106,42106,0.0,55.171,-55.171
42110,42110,227.0,0.0,227.0
42115,42115,154.0,37.5,116.5
42116,42116,91.0,115.83,-24.83
42133,42133,160.0,0.0,160.0
42134,42134,154.0,37.5,116.5
42140,42140,185.0,100.53,84.47
42142,42142,139.0,78.479,60.521
42154,42154,72.0,115.83,-43.83
42168,42168,97.0,80.659,16.340999999999994
42170,42170,180.0,84.5,95.5
42182,42182,160.0,43.394,116.606
42191,42191,75.0,115.83,-40.83
42197,42197,153.0,0.0,153.0
42205,42205,180.0,84.5,95.5
42212,42212,275.0,0.0,275.0
42223,42223,160.0,43.394,116.606
42224,42224,70.0,115.83,-45.83
42229,42229,36.0,80.659,-44.659000000000006
42243,42243,311.0,0.0,311.0
42257,42257,97.0,115.83,-18.83
42262,42262,180.0,84.5,95.5
42302,42302,180.0,84.5,95.5
42305,42305,312.0,0.0,312.0
42307,42307,86.0,115.83,-29.83
42323,42323,178.0,84.5,93.5
42326,42326,94.0,115.83,-21.83
42340,42340,312.0,0.0,312.0
42353,42353,313.0,0.0,313.0
42363,42363,109.0,115.83,-6.829999999999998
42403,42403,103.0,115.83,-12.829999999999998
42410,42410,313.0,0.0,313.0
42423,42423,72.0,0.0,72.0
42433,42433,314.0,0.0,314.0
42439,42439,178.0,84.5,93.5
42442,42442,75.0,115.83,-40.83
42448,42448,20.0,47.31,-27.31
42464,42464,173.0,84.5,88.5
42465,42465,0.0,93.08,-93.08
42469,42469,313.0,0.0,313.0
42485,42485,57.0,74.447,-17.447000000000003
42494,42494,178.0,84.5,93.5
42501,42501,0.0,93.08,-93.08
42520,42520,314.0,0.0,314.0
42538,42538,0.0,74.447,-74.447
42547,42547,0.0,93.08,-93.08
42549,42549,178.0,84.5,93.5
42556,42556,314.0,0.0,314.0
42564,42564,314.0,0.0,314.0
42571,42571,180.0,84.5,95.5
42572,42572,135.0,31.911,103.089
42579,42579,36.0,75.0,-39.0
42599,42599,246.0,145.68,100.32
42602,42602,316.0,0.0,316.0
42603,42603,299.0,145.68,153.32
42616,42616,179.0,84.5,94.5
42644,42644,90.0,98.372,-8.372
42646,42646,306.0,145.68,160.32
42658,42658,180.0,84.5,95.5
42664,42664,0.0,75.0,-75.0
42666,42666,316.0,0.0,316.0
42673,42673,101.0,0.0,101.0
42681,42681,306.0,145.68,160.32
42682,42682,0.0,93.08,-93.08
42689,42689,314.0,0.0,314.0
42690,42690,0.0,75.0,-75.0
42696,42696,180.0,84.5,95.5
42709,42709,316.0,0.0,316.0
42712,42712,0.0,75.0,-75.0
42723,42723,60.0,74.999,-14.998999999999995
42727,42727,0.0,93.08,-93.08
42731,42731,275.0,145.68,129.32
42734,42734,180.0,84.5,95.5
42759,42759,316.0,0.0,316.0
42764,42764,183.0,84.5,98.5
42769,42769,121.0,66.0,55.0
42772,42772,0.0,93.08,-93.08
42773,42773,54.0,74.999,-20.998999999999995
42778,42778,140.0,145.68,-5.680000000000007
42794,42794,61.0,124.54,-63.540000000000006
42795,42795,54.0,74.999,-20.998999999999995
42805,42805,315.0,0.0,315.0
42810,42810,182.0,84.5,97.5
42816,42816,183.0,84.5,98.5
42833,42833,69.0,0.0,69.0
42835,42835,292.0,0.0,292.0
42849,42849,54.0,74.999,-20.998999999999995
42853,42853,497.0,270.0,227.0
42868,42868,193.0,0.0,193.0
42872,42872,97.0,0.0,97.0
42873,42873,181.0,84.5,96.5
42875,42875,0.0,74.999,-74.999
42893,42893,112.0,0.0,112.0
42894,42894,472.0,270.0,202.0
42904,42904,182.0,82.46260000000001,99.5374
42907,42907,83.0,0.0,83.0
42924,42924,79.0,0.0,79.0
42932,42932,484.0,270.0,214.0
42939,42939,182.0,48.5026,133.4974
42953,42953,139.0,66.0,73.0
42954,42954,0.0,37.928,-37.928
42958,42958,120.0,60.0,60.0
43039,43039,141.0,56.0,85.0
43063,43063,120.0,34.0,86.0
43078,43078,131.0,56.0,75.0
43095,43095,565.0,252.129,312.871
43107,43107,565.0,191.0,374.0
43118,43118,112.0,66.0,46.0
43163,43163,539.0,191.0,348.0
43169,43169,112.0,66.0,46.0
43179,43179,508.0,222.0,286.0
43256,43256,126.0,66.0,60.0
43278,43278,0.0,40.0,-40.0
43288,43288,0.0,40.0,-40.0
43290,43290,76.0,103.12,-27.120000000000005
43313,43313,143.0,60.6791,82.3209
43330,43330,156.0,84.04939999999999,71.95060000000001
43335,43335,109.0,16.956,92.044
43337,43337,118.0,110.67,7.329999999999998
43366,43366,0.0,72.472,-72.472
43384,43384,80.0,0.0,80.0
43385,43385,101.0,82.777,18.223
43386,43386,120.0,19.92,100.08
43413,43413,0.0,74.999,-74.999
43422,43422,121.0,150.0,-29.0
43426,43426,150.0,0.0,150.0
43438,43438,117.0,6.1039,110.8961
43441,43441,157.0,84.5,72.5
43443,43443,134.0,19.92,114.08
43451,43451,269.0,163.0,106.0
43452,43452,78.0,83.617,-5.617000000000004
43465,43465,84.0,115.83,-31.83
43489,43489,308.0,163.0,145.0
43499,43499,167.0,19.92,147.07999999999998
43515,43515,0.0,66.968,-66.968
43520,43520,118.0,115.83,2.1700000000000017
43533,43533,312.0,163.0,149.0
43560,43560,131.0,19.92,111.08
43565,43565,103.0,115.83,-12.829999999999998
43571,43571,314.0,163.0,151.0
43573,43573,0.0,43.394,-43.394
43578,43578,120.0,60.0,60.0
43581,43581,114.0,66.0,48.0
43589,43589,128.0,115.83,12.170000000000002
43599,43599,125.0,19.92,105.08
43603,43603,314.0,163.0,151.0
43615,43615,113.0,115.83,-2.8299999999999983
43616,43616,0.0,43.394,-43.394
43618,43618,148.0,19.92,128.07999999999998
43622,43622,157.0,84.5,72.5
43641,43641,313.0,163.0,150.0
43644,43644,314.0,163.0,151.0
43661,43661,156.0,84.5,71.5
43662,43662,98.0,115.83,-17.83
43668,43668,142.0,37.884,104.116
43671,43671,0.0,43.394,-43.394
43692,43692,0.0,43.394,-43.394
43695,43695,141.0,37.884,103.116
43698,43698,87.0,115.83,-28.83
43707,43707,156.0,84.5,71.5
43715,43715,312.0,163.0,149.0
43717,43717,157.0,84.5,72.5
43743,43743,313.0,163.0,150.0
43746,43746,93.0,115.83,-22.83
43749,43749,141.0,37.884,103.116
43759,43759,314.0,163.0,151.0
43763,43763,156.0,84.5,71.5
43773,43773,181.0,37.884,143.116
43776,43776,89.0,115.83,-26.83
43808,43808,314.0,163.0,151.0
43809,43809,178.0,37.884,140.116
43817,43817,157.0,84.5,72.5
43818,43818,81.0,115.83,-34.83
43820,43820,180.0,60.112,119.888
43836,43836,139.0,19.92,119.08
43841,43841,170.0,84.5,85.5
43842,43842,314.0,163.0,151.0
43847,43847,83.0,115.83,-32.83
43858,43858,165.0,60.112,104.888
43867,43867,60.0,115.83,-55.83
43873,43873,169.0,84.5,84.5
43892,43892,316.0,163.0,153.0
43893,43893,119.0,19.92,99.08
43908,43908,68.0,115.83,-47.83
43919,43919,0.0,43.394,-43.394
43924,43924,316.0,163.0,153.0
43926,43926,169.0,84.5,84.5
43933,43933,168.0,84.5,83.5
43938,43938,315.0,163.0,152.0
43943,43943,117.0,19.92,97.08
43947,43947,0.0,43.394,-43.394
43952,43952,79.0,115.83,-36.83
43971,43971,168.0,84.5,83.5
43972,43972,314.0,163.0,151.0
43997,43997,0.0,43.394,-43.394
43999,43999,94.0,115.83,-21.83
44025,44025,66.0,115.83,-49.83
44034,44034,168.0,84.5,83.5
44039,44039,316.0,163.0,153.0
44045,44045,315.0,163.0,152.0
44054,44054,168.0,84.5,83.5
44064,44064,59.0,99.602,-40.602
44086,44086,61.0,99.602,-38.602
44091,44091,169.0,84.5,84.5
44098,44098,315.0,163.0,152.0
44117,44117,168.0,84.5,83.5
44120,44120,60.0,99.602,-39.602
44134,44134,314.0,163.0,151.0
44165,44165,168.0,84.5,83.5
44166,44166,315.0,163.0,152.0
44178,44178,37.0,91.308,-54.30800000000001
44190,44190,95.0,0.0,95.0
44197,44197,0.0,43.0,-43.0
44207,44207,314.0,163.0,151.0
44208,44208,173.0,84.5,88.5
44221,44221,315.0,163.0,152.0
44230,44230,176.0,84.5,91.5
44236,44236,0.0,43.0,-43.0
44261,44261,171.0,84.5,86.5
44268,44268,39.0,78.479,-39.479
44277,44277,317.0,163.0,154.0
44287,44287,0.0,47.31,-47.31
44289,44289,34.0,99.602,-65.602
44292,44292,39.0,99.602,-60.602
44293,44293,134.0,0.0,134.0
44301,44301,118.0,100.0,18.0
44302,44302,316.0,163.0,153.0
44306,44306,42.0,145.68,-103.68
44324,44324,182.0,84.5,97.5
44342,44342,84.0,145.68,-61.68000000000001
44350,44350,36.0,99.602,-63.602
44355,44355,136.0,0.0,136.0
44356,44356,316.0,163.0,153.0
44359,44359,39.0,78.479,-39.479
44360,44360,118.0,100.0,18.0
44372,44372,316.0,163.0,153.0
44377,44377,40.0,99.602,-59.602
44379,44379,184.0,84.5,99.5
44384,44384,64.0,145.68,-81.68
44408,44408,315.0,163.0,152.0
44413,44413,184.0,84.5,99.5
44417,44417,500.0,270.0,230.0
44419,44419,86.0,110.22,-24.22
44425,44425,118.0,10.185,107.815
44439,44439,118.0,10.185,107.815
44442,44442,184.0,84.5,99.5
44459,44459,445.0,270.0,175.0
44460,44460,316.0,163.0,153.0
44474,44474,136.0,66.0,70.0
44475,44475,316.0,163.0,153.0
44480,44480,183.0,84.5,98.5
44493,44493,120.0,60.0,60.0
44506,44506,402.0,270.0,132.0
44525,44525,383.0,270.0,113.0
44529,44529,317.0,163.0,154.0
44530,44530,121.0,60.0,61.0
44538,44538,184.0,84.5,99.5
44540,44540,135.0,66.0,69.0
44543,44543,0.0,43.394,-43.394
44544,44544,0.0,43.394,-43.394
